408475,SMP,Germany & EE,SMP Neustadt,,Limmer / Gallmaier / TP,"Konzeptanfrage zum PA - SOP KW48/2026;  Projekt E6/eQ5/eQ6 TSV
Entscheidung Audi offen
(Stand: 26.11.2024)
Wert = Annahme (Szenario 1-3)",Customer projects repeat,Audi,eQ5/eQ6/E6 PA TSV,8845,Assembly / Secondary Equipment,Laminating Machine,Machine,"Combination Lamination Machine (Incl Edge Folding, etc.)",Compression laminating,0,Capex & Equipment,Lamination,,,,Laminating Machine,Tangible,Secondary Equipment,,not relevant,,,,no,,,,,,no,0,??,0,0,,,,,,,,,,,,250.0,0.0,250.0,250.0,0,0,250,500,750,,,,,,,,,,,,"1,750.0",0,0,0,"1,750","1,750",,,,"2,500",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,750,"1,750",0,0,0,"2,500",Value planned,,SMP Neustadt,RAS110017,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,250.0,250.0,750.0,"1,750.0",0.0,0.0,0.0,"2,500.0","2,500.0","2,500.0","2,500",-2497.5,,
408476,SMP,China,SMP CPAT,,,Phase II renovation and expansionOthers,Expansion,Pool 2025,Others,68,Property/Civil,Building/Construction,0,0,0,0,Facility,Building,,,,Civil work - Building New Construction,Tangible,Building,,not relevant,non productive,New,no,no,5/1/2025,Set,1,24000000,Own,no,0,yes,,0,,,,0.0,"7,200.0",0.0,0.0,"4,800.0",0.0,"4,800.0",0.0,0.0,0.0,0.0,0.0,"7,200","4,800","4,800",0,"16,800",,,,,,,,,,,,,0,0,0,0,0,0,0,0,"16,800",CNY,,0.1335,0.1347,0.1347,0.1347,0.1347,"2,243",0,0,0,0,"2,243",Value planned,,SMP CPAT,RAS120013,,Expansion Capex,0,961.2,0.0,0.0,640.8,0.0,640.8,0.0,0.0,0.0,0.0,0.0,"2,242.9",0.0,0.0,0.0,0.0,"2,242.9","2,242.9","2,242.9","2,243",-16797.75713,,
134000,SMP,Iberica,CEFA,,,Customer projects new,Customer projects new,SEAT/VW,SMALL BEV,8005,0,0,0,0,0,0,No L1-L3 Given,No L1-L3 Given,,,,0,0,0,,please select !,,,,no,,,,,,0,0,??,0,0,,,,37.6,37.6,161.5,86.5,963.1,349.7,0.0,0.0,0.0,0.0,0.0,0.0,237,"1,399",0,0,"1,636",,,,,,,,,,,,550.7,0,0,0,551,551,0,0,0,"2,187",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,"1,636",551,0,0,0,"2,187",Value planned,,CEFA,RAS404506,,Customer Projects,38,37.6,161.5,86.5,963.1,349.7,0.0,0.0,0.0,0.0,0.0,0.0,"1,635.9",550.7,0.0,0.0,0.0,"2,186.7","2,186.7","2,186.7","2,187",-2184.488305,,
134001,SMP,Mexico,SMP Zitlaltepec,MX53200,G.silva,Invest Zitla Pool,Others,AUDI,AU436,134,Maintenance Repair and Operation,Other Maintenance Repair and Operation,0,0,0,0,MRO,Maintenance services,,,,CCTV and other security equipment,Intangible,IT,Mantenimiento,not relevant,non productive,New,no,no,TBD,Piece,1,25,Own,no,0,??,,0,,,,220.0,,,,,,,,,,,,220,0,0,0,220,,,,,,,,,,,,,500,500,500,500,"2,000","1,000","1,000","1,000","5,220",USD,SMP Zitlaltepec,0.9554,0.9342,0.9342,0.9342,0.9342,210,"1,868",934,934,934,"4,881",Value planned,,SMP Zitlaltepec,RAS320011,,Others,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.2,"1,868.5",934.2,934.2,934.2,"4,881.3","2,078.6","2,078.6","4,881",-5215.118665,,
134002,SMRC,France & North Africa,SMRC Gondecourt,,,V2007,Customer projects repeat,Volvo Trucks,V2007,7832,Assembly / Secondary Equipment,Assembly Line,Assembly Stations,0,0,0,Capex & Equipment,Assembly,>=1m,Assembly line + equip.,Yes,Assembly Line,Tangible,Secondary Equipment,,not relevant,Productive,New,yes,yes,11/1/2024,Piece,1,2150,,yes,45,no,0,0,,,,,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,,9,14,14,9,45,,,605.0,,,500.0,,,500.0,,,400.0,605,500,500,400,"2,005",100,,,"2,150",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,45,"2,005",100,0,0,"2,150",Value planned,,SMRC Gondecourt,RAS110011,,Customer Projects,0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,0.0,45.0,"2,005.0",100.0,0.0,0.0,"2,150.0","2,050.0","2,050.0","2,150",-2147.85,,
134003,SMP,Germany & EE,SMP Neustadt,,Olberg / TP,SGM 2300 / Ersatz für 2300/1,Replacement,,,8979,Moulding Machine,Injection Moulding,Electric,2001-2300,Injection unit capacity <26000,0,Capex & Equipment,IMM,,New Machine,Yes,Plastic Injection Moulding Machine,Tangible,Moulding,,Energy Reduction,,New,,no,,,,,,no,0,??,0,0,,,,,,,,,,,,,"1,800.0",,200.0,0,0,0,"2,000","2,000",,,,,,,,,,,,,0,0,0,0,0,,,,"2,000",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,"2,000",0,0,0,0,"2,000",Value planned,,SMP Neustadt,RAS240011,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,800.0",0.0,200.0,"2,000.0",0.0,0.0,0.0,0.0,"2,000.0","2,000.0","2,000.0","2,000",-1998,,
134004,Other,Germany & EE,SMP Michelau,1903120000,"Martin, Wagner",Erneuerung Steuerung Mischerei                                                                                            ,Replacement,,,8000,Material Handling Equipment (MHE) - Purchase,Other Material Handling And Storage Equipment,0,0,0,0,Logistic,Handling systems,,,,Other Material Handling & Storage Equipment,Tangible,Logistics,shift in FY 26/27 in Review 17.12,not relevant,Productive,New,no,no,02/2025,Each,,,Own,no,0,??,0,0,,,,,,,,,0.0,,,,,,,0,0,0,0,0,,,,,,,,,,,,"2,000.0",0,0,0,"2,000","2,000","1,000",,750,"3,750",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,0,"2,000","1,000",0,750,"3,750",Value planned,,SMP Michelau,RAS404405,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,000.0","1,000.0",0.0,750.0,"3,750.0","2,000.0","2,000.0","3,750",-3746.25,,
134005,SMRC,Germany & EE,SMRC Nitra,,, new canopy along expedition side of building ,Expansion,,,70,Property/Civil,Other,0,0,0,0,Facility,Building,,,,Civil work - Other,Tangible,Building,,not relevant,non productive,New,no,no,5/1/2025,Each,1,1350,,no,0,yes,0,0,,,,,,,450.0,,450.0,,,,450.0,,,0,900,0,450,"1,350",,,,,,,,,,,,,0,0,0,0,600,300,300,300,"2,850",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,"1,350",600,300,300,300,"2,850",Value planned,,SMRC Nitra,RAS120015,,Expansion Capex,0,0.0,0.0,450.0,0.0,450.0,0.0,0.0,0.0,450.0,0.0,0.0,"1,350.0",600.0,300.0,300.0,300.0,"2,850.0","1,950.0","1,950.0","2,850",-2847.15,,
134006,SMP,Germany & EE,SMP Oldenburg,DE05365,T.Bonhagen,VW316PA STF - SGM 4000To,Customer projects new,VW,ID.4 PA,8990,Moulding Machine,Injection Moulding,Hydraulic,3201-4000,Injection unit capacity <30000,0,Capex & Equipment,IMM,,New Machine,Yes,Plastic Injection Moulding Machine,Tangible,Moulding,,not relevant,Productive,New,no,no,10/1/2025,Piece,1,1900,,no,0,??,0,0,,,,,,"1,900.0",,,,,,,,,,"1,900",0,0,0,"1,900",,,,,,,,,,,,,0,0,0,0,0,,,,"1,900",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,"1,900",0,0,0,0,"1,900",Value planned,,SMP Oldenburg,RAS240011,,Customer Projects,0,0.0,"1,900.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,900.0",0.0,0.0,0.0,0.0,"1,900.0","1,900.0","1,900.0","1,900",-1898.1,,
134007,SMP,USA,SMP USA,,,Other Replacement projects,Replacement,,,4311,Paint Shop,Retrofit/Refurbishment,Manual,Paint Application System,Bumper paint shop,Solvent based,Capex & Equipment,Painting lines,,Refurbishment / Others,,Retrofit / Refurbishment,Tangible,Paint Shop,Other Replacement projects,not relevant,non productive,New,no,no,,,,,Borrowings,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,"2,000.0",0,0,0,"2,000","2,000","1,500","1,500","1,500","6,500",USD,,0.9554,0.9342,0.9342,0.9342,0.9342,0,"1,868","1,401","1,401","1,401","6,072",Value planned,,SMP USA,RAS110023,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,868.5","1,401.3","1,401.3","1,401.3","6,072.5","1,868.5","1,868.5","6,072",-6493.927504,,
134008,SMRC,Iberica,SMRC Salceda,,,Others (P1X packaging),Customer projects new,STELLANTIS,P1X/P1H,1046,Packaging,External Usage,Customized,Bin / Box/ Tote,Steel,With inserts/ Inlays/ Dividers,Direct Material Logsitic,Direct Material Logsitic,,,,Plastic Bins / Totes,Tangible,Logistics,,not relevant,Productive,New,no,no,5/1/2026,Unit,1,1833,,no,0,no,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,833.0",0,0,0,"1,833","1,833",0,0,0,"1,833",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,0,"1,833",0,0,0,"1,833",Value planned,,SMRC Salceda,RAS404701,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,833.0",0.0,0.0,0.0,"1,833.0","1,833.0","1,833.0","1,833",-1831.167,,
134009,SMP,Germany & EE,SMP Meerane,Plant,H. Kindel,Project Audi E3 CUV IP Logistik (externe Behälter),Customer projects new,AUDI AG,Audi E3 CUV IP,8005,Plant equipment,Other plant equipment,0,0,0,0,Logistic,Direct Material Logsitic,,,,Other Plant Equipment,Tangible,Others/exemption limit,0,not relevant,non productive,New,no,no,12/1/2025,Unit,1,1815,Own,no,0,yes,0,0,,,,,,,,,,,,,181.5,,272.3,0,0,0,454,454,,"1,179.8",,,181.5,,,,,,,,"1,180",182,0,0,"1,361",,,,"1,815",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,454,"1,361",0,0,0,"1,815",Value planned,,SMP Meerane,RAS404506,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.5,0.0,272.3,453.8,"1,361.3",0.0,0.0,0.0,"1,815.0","1,815.0","1,815.0","1,815",-1813.185,,
134010,SMP,Germany & EE,SMP Oldenburg,DE05842,N. Christophers,Invest 26/27,Customer projects repeat,,remaining projects in total,1046,Packaging,External Usage,Customized,Bin / Box/ Tote,Steel,With inserts/ Inlays/ Dividers,Direct Material Logsitic,Direct Material Logsitic,,,,Plastic Bins / Totes,Tangible,Logistics,,not relevant,Productive,New,no,no,7/18/1905,Each,1,1800,,no,0,??,,0,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,"1,800",,,,"1,800",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,0,"1,800",0,0,0,"1,800",Value planned,,SMP Oldenburg,RAS404701,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,800.0",0.0,0.0,0.0,"1,800.0","1,800.0","1,800.0","1,800",-1798.2,,
134011,SMP,Germany & EE,SMP Neustadt,,Englisch / TP,Assembly BMW 3er/4er STF Front NA0-3 AG/MSP (NF G2x); SOP 11/2026,Customer projects repeat,BMW,"NA0, NA1, NA2, NA3 STF",7835,Assembly / Secondary Equipment,Assembly Line,Automated Assembly Line,New equipment,Assembly / Inspection Machine,0,Capex & Equipment,Assembly,>=1m,Automation,Yes,Assembly Line,Tangible,Secondary Equipment,,not relevant,,,,no,,,,,,no,0,??,0,0,,,,,,,,,,,,,,,0.0,0,0,0,0,0,,,,,,,,,,,,"1,786.3",0,0,0,"1,786","1,786",,,,"1,786",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,0,"1,786",0,0,0,"1,786",Value planned,,SMP Neustadt,RAS110011,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,786.3",0.0,0.0,0.0,"1,786.3","1,786.3","1,786.3","1,786",-1784.479934,,
134012,SMP,Germany & EE,SMP Neustadt,,Schneider / Vogt / Englisch,Hochregallager Halle 27   ,Replacement,,,8000,Material Handling Equipment (MHE) - Purchase,Other Material Handling And Storage Equipment,0,0,0,0,Logistic,Handling systems,,,,Other Material Handling & Storage Equipment,Tangible,Logistics,,not relevant,,,,no,,,,,,no,0,??,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,"1,750.0",0,0,0,"1,750","1,750","3,000",,,"4,750",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,0,"1,750","3,000",0,0,"4,750",Value planned,,SMP Neustadt,RAS404405,,Replacement/Maintenance,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,750.0","3,000.0",0.0,0.0,"4,750.0","1,750.0","1,750.0","4,750",-4745.25,,
134013,SMP,Germany & EE,SMP Boetzingen (Engg),DE11999,Adjustments,Planungspuffer 2026/27 tangible,Others,,,8005,Plant equipment,Other plant equipment,0,0,0,0,Capex & Equipment,Plant Equipment,,General Planning & Reserves,,Other Plant Equipment,Tangible,Others/exemption limit,,not relevant,non productive,New,no,no,,Each,1,1745,Own,no,0,no,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,"1,745.0",0,0,0,"1,745","1,745",,,,"1,745",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,0,"1,745",0,0,0,"1,745",Value planned,,SMP Boetzingen (Engg),RAS404506,,Others,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,745.0",0.0,0.0,0.0,"1,745.0","1,745.0","1,745.0","1,745",-1743.255,,
408460,MDRSC,Germany & EE,MDRSC Radomierz,16111000,Michalis Sklavenas,Greenfield Mercedes VAN.EA Bumpers IM Machines 3200to 1pc,Customer projects new,Mercedes-Benz,VAN.EA,9051,Moulding Machine,Injection Moulding,Hydraulic,2701-3200,Injection unit capacity <45000,0,Capex & Equipment,IMM,,New Machine,Yes,Plastic Injection Moulding Machine,Tangible,Moulding,,not relevant,Productive,New,no,no,04/2026,Each,1,7581.244,Own,no,0,no,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"7,581.2",0.0,0.0,0,0,0,"7,581","7,581",0,0,0,"7,581",PLN,,0.2339,0.2269,0.2269,0.2269,0.2269,0,"1,720",0,0,0,"1,720",Value planned,,MDRSC Radomierz,RAS240011,Plastic Injection Moulding Machine,Customer Projects,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,720",0,0,0,"1,720.0","1,720.0","1,720.0","1,720",-7579.524,,
408461,SMP,Mexico,SMP Zitlaltepec,MX53200,G.silva,NG2 Bumper PA,Customer projects new,AUDI,AU436,7832,Assembly / Secondary Equipment,Assembly Line,Assembly Stations,0,0,0,Capex & Equipment,Assembly,>=1m,Assembly line + equip.,Yes,Assembly Line,Tangible,Secondary Equipment,Assembly,not relevant,non productive,New,no,no,TBD,Piece,1,25,Own,yes,0,??,,0,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"1,827",0,0,0,"1,827",,,,"1,827",USD,SMP Zitlaltepec,0.9554,0.9342,0.9342,0.9342,0.9342,0,"1,707",0,0,0,"1,707",Value planned,,SMP Zitlaltepec,RAS110011,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,707.2",0.0,0.0,0.0,"1,707.2","1,707.2","1,707.2","1,707",-1825.642834,,
408462,SMP,Germany & EE,SMP Neustadt,,Englisch / TP,Assembly BMW  G6X (5-Series) Bumper Front AG+MSP; SOP 07/2027,Customer projects repeat,BMW,G60 LCI STF front,7835,Assembly / Secondary Equipment,Assembly Line,Automated Assembly Line,New equipment,Assembly / Inspection Machine,0,Capex & Equipment,Assembly,>=1m,Automation,Yes,Assembly Line,Tangible,Secondary Equipment,,not relevant,,,,no,,,,,,no,0,??,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,"1,670.4",0,0,0,"1,670","1,670",418,,,"2,088",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,0,"1,670",418,0,0,"2,088",Value planned,,SMP Neustadt,RAS110011,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,670.4",417.6,0.0,0.0,"2,088.0","1,670.4","1,670.4","2,088",-2085.912,,
408522,MDRSC,Germany & EE,MDRSC Radomierz,16114006,Bogus?aw Pawelski,Paintshop building and infrastructure modifications,Expansion,,,69,Property/Civil,Modification/Refurbishment,0,0,0,0,Facility,Building,,,,Civil work - Building Modification/Refurbishment,Tangible,Building,,not relevant,non productive,New,no,no,12/2025,Each,1,10154.96,Own,no,0,no,,0,,,,,,,,,"3,554.2",,,,,,"3,554.2",0,"3,554",0,"3,554","7,108",,,,,,,,,,,,,0,0,0,0,0,,,,"7,108",PLN,,0.2339,0.2269,0.2269,0.2269,0.2269,"1,662",0,0,0,0,"1,662",Value planned,,MDRSC Radomierz,RAS120014,Civil work - Building Modification/Refurbishment,Expansion Capex,0,0,0,0,0,831,0,0,0,0,0,831,"1,662",0,0,0,0,"1,662.4","1,662.4","1,662.4","1,662",-7106.809588,,
127000,SMP,Germany & EE,SMP Gottingen,DE02300,Mr. Otto,IMM 4003 (SGM),Expansion,,,9047,Moulding Machine,Injection Moulding,Electric,>4000,Injection unit capacity <40000,0,Capex & Equipment,IMM,,New Machine,Yes,Plastic Injection Moulding Machine,Tangible,Moulding,IMM 4003 (SGM),Energy Reduction,Productive,New,no,no,8/1/2025,Piece,1,1650,Own,no,0,no,0,0,,,,,,,,825.0,825.0,,,,,,,0,"1,650",0,0,"1,650",,,,,,,,,,,,,0,0,0,0,0,,,,"1,650",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,"1,650",0,0,0,0,"1,650",Value planned,,SMP Gottingen,RAS240011,,Expansion Capex,0,0.0,0.0,0.0,825.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,650.0",0.0,0.0,0.0,0.0,"1,650.0","1,650.0","1,650.0","1,650",-1648.35,,
122000,SMP,Iberica,SMP Palmela,PTB1164,P.Mota,New 3.2T injetion machine ,Customer projects new,VW,386 NF,9015,Moulding Machine,Injection Moulding,Hydraulic,2701-3200,Injection unit capacity <35000,0,Capex & Equipment,IMM,,New Machine,Yes,Plastic Injection Moulding Machine,Tangible,Moulding,,Energy Reduction,Productive,Used,no,no,4/2025,Unit,1,,Own,no,0,yes,0,0,,,,"1,620.0",,,,,,,,,,,,"1,620",0,0,0,"1,620",,,,,,,,,,,,,0,0,0,0,0,,,,"1,620",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,"1,620",0,0,0,0,"1,620",Value planned,,SMP Palmela,RAS240011,,Customer Projects,"1,620",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,620.0",0.0,0.0,0.0,0.0,"1,620.0","1,620.0","1,620.0","1,620",-1618.38,,
122001,SMP,Germany & EE,CEFA Poland,,,Customer projects new,Customer projects new,MERCEDES,VAN EA - IT,8005,0,0,0,0,0,0,No L1-L3 Given,No L1-L3 Given,,,,0,0,0,,please select !,,,,no,,,,,,0,0,??,0,0,,,,0.0,"2,020.4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.1,0.0,0.0,"2,020",0,0,64,"2,085",,,,,,,,,,,,"4,864.0",0,0,0,"4,864","4,864",0,0,0,"6,949",EUR,,0.2339,0.2269,0.2269,0.2269,0.2269,488,"1,104",0,0,0,"1,591",Value planned,,CEFA Poland,RAS404506,,Customer Projects,0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,487.5,"1,103.5",0.0,0.0,0.0,"1,591.0","1,591.0","1,591.0","1,591",-6946.908988,,
122002,SMP,Iberica,SMP Palencia,DE10000,MR. DAVID RODRIGUEZ,Invest of Internal Containers for the injected parts (project Mercedes VAN EA BR446),Customer projects new,MERCEDES,VAN EA,1066,Packaging,Internal Usage,Customized,Container/ Rack,Steel,With inserts/ Inlays/ Dividers,Logistic,Direct Material Logsitic,,,,Plastic Bins / Totes,Tangible,Logistics,,EV Programs,Productive,New,no,no,,Each,1,180,,no,0,no,0,0,,,,,,,,,,,,,,,180.0,0,0,0,180,180,,,,,,,,,,,,"1,350.0",0,0,0,"1,350","1,350","1,350",,,"2,880",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,180,"1,350","1,350",0,0,"2,880",Value planned,,SMP Palencia,RAS404701,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,"1,350.0","1,350.0",0.0,0.0,"2,880.0","1,530.0","1,530.0","2,880",-2877.12,,
122003,SMP,Germany & EE,SMP Oldenburg,DE05351,T.Bonhagen,VW316PA STF - SGM 2700To,Customer projects new,VW,ID.4 PA,8988,Moulding Machine,Injection Moulding,Hydraulic,2301-2700,Injection unit capacity <30000,0,Capex & Equipment,IMM,,New Machine,Yes,Plastic Injection Moulding Machine,Tangible,Moulding,,not relevant,Productive,New,no,no,7/18/1905,Piece,1,1500,,no,0,??,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,"1,500",,,,"1,500",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,0,"1,500",0,0,0,"1,500",Value planned,,SMP Oldenburg,RAS240011,,Customer Projects,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,500.0",0.0,0.0,0.0,"1,500.0","1,500.0","1,500.0","1,500",-1498.5,,
122004,Other,Germany & EE,MDRSC-Technology,11641000,F. Lenker,Large Tooling Strategie,Replacement,0,0,8195,Plant equipment,Tool Room Machines,Lathes / Surface Grinders / Milling / Welding / Hydraulic Press / etc.,0,0,0,Capex & Equipment,Plant Equipment,,,,Tool Room Machine,Tangible,Maintenance,Fräsmaschine Groß Schlcihten,not relevant,non productive,New,yes,yes,05/2025,piece,1,1500,Own,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,"1,500.0",,,,,,0,0,"1,500",0,"1,500",0,0,0,"1,500",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,0,"1,500",0,0,0,"1,500",Value planned,,MDRSC-Technology,RAS404502,Tool Room Machine,Replacement/Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,500",0,0,0,"1,500.0","1,500.0","1,500.0","1,500",-1498.5,,
122005,Other,Germany & EE,MDRSC-Technology,11641000,F. Lenker,Large Tooling Strategie,Replacement,0,0,8195,Plant equipment,Tool Room Machines,Lathes / Surface Grinders / Milling / Welding / Hydraulic Press / etc.,0,0,0,Capex & Equipment,Plant Equipment,,,,Tool Room Machine,Tangible,Maintenance,Fräsmaschine Groß Schruppen,not relevant,non productive,New,yes,yes,05/2025,piece,1,1500,Own,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,"1,500.0",,,,,,0,0,"1,500",0,"1,500",0,0,0,"1,500",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,0,"1,500",0,0,0,"1,500",Value planned,,MDRSC-Technology,RAS404502,Tool Room Machine,Replacement/Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,500",0,0,0,"1,500.0","1,500.0","1,500.0","1,500",-1498.5,,
122006,SMP,Mexico,SMP Zitlaltepec,MX53525,M. Rivas,New machine__Welding (Flexline),Customer projects new,BMW,BMW iX3 NA5 Door Panel,679,Tooling CapEx,Customer Funded Tooling,Welding Tool,Vibration,0,0,Capex & Equipment,Welding,,,,Customer Funded tooling,Tangible,Tooling,Assembly systems,Other Positive ESG Impact ,Productive,New,yes,yes,TBD,Piece,1,1532.119589,Own,no,0,no,0,0,,,,"1,532.1",,,,,,,,,,,,"1,532",0,0,0,"1,532",,,,,,,,,,,,,0,0,0,0,0,,,,"1,532",USD,SMP Puebla,0.9554,0.9342,0.9342,0.9342,0.9342,"1,464",0,0,0,0,"1,464",Value planned,,SMP Zitlaltepec,RAS290011,,Customer Projects,"1,464",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,463.8",0.0,0.0,0.0,0.0,"1,463.8","1,463.8","1,463.8","1,464",-1530.655827,,
122007,SMP,USA,SMP USA,,,Other Project future investment,Others,,,4311,Paint Shop,Retrofit/Refurbishment,Manual,Paint Application System,Bumper paint shop,Solvent based,Capex & Equipment,Painting lines,,Refurbishment / Others,,Retrofit / Refurbishment,Tangible,Paint Shop,Other Project future investment,not relevant,non productive,New,no,no,,,,,Borrowings,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,"1,500.0",0,0,0,"1,500","1,500","1,000","1,000","1,000","4,500",USD,,0.9554,0.9342,0.9342,0.9342,0.9342,0,"1,401",934,934,934,"4,204",Value planned,,SMP USA,RAS110023,,Others,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,401.3",934.2,934.2,934.2,"4,204.0","1,401.3","1,401.3","4,204",-4495.795964,,
122008,Other,Germany & EE,MDRSC-Headquarter,11800531,A. Szefer,Netapp,Replacement,0,0,4401,IT and Communications,Data storage,Disc,Network Storage SAN or NAS Devices,0,0,IT,IT Hardware & Equipment,,,,Data Storage - Data Storage Devices,Tangible,IT,Netapp storage for the locations,not relevant,non productive,New,yes,yes,04/2025,piece,1,1400,Own,no,0,??,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,"1,400.0",,,,,,0,0,"1,400",0,"1,400",0,0,0,"1,400",EUR,,1.0000,1.0000,1.0000,1.0000,1.0000,0,"1,400",0,0,0,"1,400",Value planned,,MDRSC-Headquarter,RAS170026,Data Storage - Data Storage Devices,Replacement/Maintenance,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,400",0,0,0,"1,400.0","1,400.0","1,400.0","1,400",-1398.6,,
